price,baseAssetAmount,direction,user,status,orderType,marketType,slot,orderId,userOrderId,marketIndex,baseAssetAmountFilled,quoteAssetAmountFilled,reduceOnly,triggerPrice,triggerCondition,existingPositionDirection,postOnly,immediateOrCancel,oraclePriceOffset,auctionDuration,auctionStartPrice,auctionEndPrice,maxTs,oraclePrice
1000.0,1.0,long,5SyESXTaLuf4UUxQ89gdFKc5nf4LhPkSRzPE2VjchVoE,open,limit,perp,168619165,2,0,2,0.0,0.0,False,0,above,long,True,False,0.0,10,0,0,0,1636.53
1128.0,0.01,long,Do6srDEZVY4rifUbTbQxxa8qAZg1sFVfG8Hk49hwR6ui,open,limit,perp,167379042,1,0,2,0.0,0.0,False,0,above,long,False,False,0.0,10,0,0,0,1636.53
1501.69,6.072,long,2jEzR7fZ58eRq2yLvPyVFEHN9tYbv5HBBE6SeMK84Mpc,open,limit,perp,180294478,6,0,2,0.0,0.0,True,0,above,short,False,False,0.0,0,0,0,0,1636.53
1570.0,0.15,long,569xVWPW5d5D1VqUtB5JSiV1tjjTvTBvM25njrRp2acE,open,limit,perp,179478007,27,0,2,0.0,0.0,False,0,above,long,False,False,0.0,0,0,0,0,1636.53
1590.0,0.062,long,3ukMbhLimgZcomrqttvww4E12FB9cfc11htXoQ2MWyGf,open,limit,perp,180267311,24,0,2,0.0,0.0,False,0,above,long,False,False,0.0,0,0,0,0,1636.53
1627.29,6.475,long,6xjDCa6fpehWBQzEdDQW3Gv1kum3VzVKzZpXG4AKckJK,open,limit,perp,180348922,276861,0,2,0.0,0.0,False,0,above,short,False,False,0.0,0,0,0,1677762496,1636.53
1630.91,6.475,long,6xjDCa6fpehWBQzEdDQW3Gv1kum3VzVKzZpXG4AKckJK,open,limit,perp,180348922,276859,0,2,0.0,0.0,False,0,above,short,False,False,0.0,0,0,0,1677762496,1636.53
1632.94,6.111,long,C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,open,limit,perp,180349099,27797581,0,2,0.0,0.0,False,0,above,short,True,False,0.0,0,0,0,1677762292,1636.53
1633.5,6.475,long,6xjDCa6fpehWBQzEdDQW3Gv1kum3VzVKzZpXG4AKckJK,open,limit,perp,180348922,276857,0,2,0.0,0.0,False,0,above,short,False,False,0.0,0,0,0,1677762496,1636.53
1633.76,3.055,long,C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,open,limit,perp,180349099,27797579,0,2,0.0,0.0,False,0,above,short,True,False,0.0,0,0,0,1677762292,1636.53
1634.938152,9.255,long,6F1EfXceDaRFgBGTg6tNetUkZbsp2YW7CCieeA9ZuY6j,open,limit,perp,180349040,1380646,0,2,0.0,0.0,False,0,above,long,True,False,-1.591848,0,0,0,0,1636.53
1634.98,1.222,long,C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,open,limit,perp,180349099,27797577,0,2,0.0,0.0,False,0,above,short,True,False,0.0,0,0,0,1677762288,1636.53
1635.05,2.086,long,6xjDCa6fpehWBQzEdDQW3Gv1kum3VzVKzZpXG4AKckJK,open,limit,perp,180348922,276855,0,2,0.0,0.0,False,0,above,short,False,False,0.0,0,0,0,1677762496,1636.53
1635.21259,4.639,long,DuJRUX93NQ5DB14XkfB47pWKjVtfD4gCvYnHS2a9Diur,open,limit,perp,180349084,975889,0,2,0.0,0.0,False,0,above,long,True,False,-1.31741,0,0,0,0,1636.53
1635.23006,3.092,long,DuJRUX93NQ5DB14XkfB47pWKjVtfD4gCvYnHS2a9Diur,open,limit,perp,180349084,975888,0,2,0.0,0.0,False,0,above,long,True,False,-1.29994,0,0,0,0,1636.53
1635.24753,0.021,long,DuJRUX93NQ5DB14XkfB47pWKjVtfD4gCvYnHS2a9Diur,open,limit,perp,180349084,975886,0,2,0.0,0.0,False,0,above,long,True,False,-1.28247,0,0,0,0,1636.53
1635.336114,6.941,long,6F1EfXceDaRFgBGTg6tNetUkZbsp2YW7CCieeA9ZuY6j,open,limit,perp,180349040,1380645,0,2,0.0,0.0,False,0,above,long,True,False,-1.193886,0,0,0,0,1636.53
1635.4691,4.627,long,6F1EfXceDaRFgBGTg6tNetUkZbsp2YW7CCieeA9ZuY6j,open,limit,perp,180349040,1380644,0,2,0.0,0.0,False,0,above,long,True,False,-1.0609,0,0,0,0,1636.53
1635.48705,0.021,long,6F1EfXceDaRFgBGTg6tNetUkZbsp2YW7CCieeA9ZuY6j,open,limit,perp,180349040,1380642,0,2,0.001,1.63552,False,0,above,long,True,False,-1.04295,0,0,0,0,1636.53
1635.643189,0.122,short,6F1EfXceDaRFgBGTg6tNetUkZbsp2YW7CCieeA9ZuY6j,open,limit,perp,180349040,1380647,0,2,0.0,0.0,False,0,above,long,True,False,-0.886811,0,0,0,0,1636.53
1635.683269,0.122,short,DuJRUX93NQ5DB14XkfB47pWKjVtfD4gCvYnHS2a9Diur,open,limit,perp,180349084,975890,0,2,0.0,0.0,False,0,above,long,True,False,-0.846731,0,0,0,0,1636.53
1635.72,0.306,long,C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,open,limit,perp,180349099,27797575,0,2,0.001,1.63572,False,0,above,short,True,False,0.0,0,0,0,1677762286,1636.53
1636.634448,0.048,short,DuJRUX93NQ5DB14XkfB47pWKjVtfD4gCvYnHS2a9Diur,open,limit,perp,180349084,975887,0,2,0.0,0.0,False,0,above,long,False,False,0.104448,0,0,0,0,1636.53
1636.873968,0.048,short,6F1EfXceDaRFgBGTg6tNetUkZbsp2YW7CCieeA9ZuY6j,open,limit,perp,180349040,1380643,0,2,0.0,0.0,False,0,above,long,False,False,0.343968,0,0,0,0,1636.53
1637.225128,3.708,short,DuJRUX93NQ5DB14XkfB47pWKjVtfD4gCvYnHS2a9Diur,open,limit,perp,180349084,975891,0,2,0.0,0.0,False,0,above,long,True,False,0.695128,0,0,0,0,1636.53
1637.275164,4.992,short,6F1EfXceDaRFgBGTg6tNetUkZbsp2YW7CCieeA9ZuY6j,open,limit,perp,180349040,1380648,0,2,0.0,0.0,False,0,above,long,True,False,0.745164,0,0,0,0,1636.53
1637.31,0.306,short,C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,open,limit,perp,180349099,27797576,0,2,0.0,0.0,False,0,above,short,True,False,0.0,0,0,0,1677762286,1636.53
1637.572692,5.563,short,DuJRUX93NQ5DB14XkfB47pWKjVtfD4gCvYnHS2a9Diur,open,limit,perp,180349084,975892,0,2,0.0,0.0,False,0,above,long,True,False,1.042692,0,0,0,0,1636.53
