price,baseAssetAmount,direction,user,status,orderType,marketType,slot,orderId,userOrderId,marketIndex,baseAssetAmountFilled,quoteAssetAmountFilled,reduceOnly,triggerPrice,triggerCondition,existingPositionDirection,postOnly,immediateOrCancel,oraclePriceOffset,auctionDuration,auctionStartPrice,auctionEndPrice,maxTs,oraclePrice
13.7965,1.0,long,Bs8U8MhgjhaEUbFneHGXJHWvUdaePdny1EuSDSb8v6Pg,open,limit,spot,179316759,106,0,1,0.0,0.0,False,0,above,short,False,False,0.0,10,0,0,0,23430.140873
20.0,0.25,long,DBt2mGXv7pbUpaGYkHwM9tKGFksUUsfQrkckotxSEr9X,open,limit,spot,179579354,62,0,1,0.0,0.0,False,0,above,long,False,False,0.0,0,0,0,0,23430.140873
20.0,2.5,long,HzXSpf2Y5doZVtQfiWxVpLzs1zqFNZibYTLUt9ZAERmR,open,limit,spot,179554616,121,0,1,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,0,23430.140873
20.25,2.469,long,HzXSpf2Y5doZVtQfiWxVpLzs1zqFNZibYTLUt9ZAERmR,open,limit,spot,179554597,120,0,1,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,0,23430.140873
20.5,2.439,long,HzXSpf2Y5doZVtQfiWxVpLzs1zqFNZibYTLUt9ZAERmR,open,limit,spot,179554573,119,0,1,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,0,23430.140873
20.75,2.409,long,HzXSpf2Y5doZVtQfiWxVpLzs1zqFNZibYTLUt9ZAERmR,open,limit,spot,179554555,118,0,1,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,0,23430.140873
21.0,2.38,long,HzXSpf2Y5doZVtQfiWxVpLzs1zqFNZibYTLUt9ZAERmR,open,limit,spot,179554419,117,0,1,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,0,23430.140873
21.25,2.352,long,HzXSpf2Y5doZVtQfiWxVpLzs1zqFNZibYTLUt9ZAERmR,open,limit,spot,179554402,116,0,1,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,0,23430.140873
21.5,2.325,long,HzXSpf2Y5doZVtQfiWxVpLzs1zqFNZibYTLUt9ZAERmR,open,limit,spot,179554381,115,0,1,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,0,23430.140873
21.75,2.298,long,HzXSpf2Y5doZVtQfiWxVpLzs1zqFNZibYTLUt9ZAERmR,open,limit,spot,179554364,114,0,1,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,0,23430.140873
22.0,2.272,long,HzXSpf2Y5doZVtQfiWxVpLzs1zqFNZibYTLUt9ZAERmR,open,limit,spot,179554332,113,0,1,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,0,23430.140873
26.2,3.3,short,569xVWPW5d5D1VqUtB5JSiV1tjjTvTBvM25njrRp2acE,open,limit,spot,179615098,28,0,1,0.0,0.0,False,0,above,long,False,False,0.0,0,0,0,0,23430.140873
23430.100773,1000.0,long,EnJACXLsChGp7AAJZ2Hu47kRoVYsRM2JjtU1knPxvwn7,open,limit,spot,179999641,7401,0,1,0.0,0.0,False,0,above,long,False,False,-0.0401,0,0,0,0,23430.140873
23430.108373,1000.0,long,EnJACXLsChGp7AAJZ2Hu47kRoVYsRM2JjtU1knPxvwn7,open,limit,spot,179999641,7399,0,1,0.0,0.0,False,0,above,long,True,False,-0.0325,0,0,0,0,23430.140873
23430.124873,750.0,long,EnJACXLsChGp7AAJZ2Hu47kRoVYsRM2JjtU1knPxvwn7,open,limit,spot,179999641,7397,0,1,0.0,0.0,False,0,above,long,True,False,-0.016,0,0,0,0,23430.140873
23430.135773,500.0,long,EnJACXLsChGp7AAJZ2Hu47kRoVYsRM2JjtU1knPxvwn7,open,limit,spot,179999641,7395,0,1,159.329,3579.806958,False,0,above,long,True,False,-0.0051,0,0,0,0,23430.140873
23430.135873,993.425,short,EnJACXLsChGp7AAJZ2Hu47kRoVYsRM2JjtU1knPxvwn7,open,limit,spot,179999641,7394,0,1,696.755,15685.261727,False,0,above,long,False,False,-0.005,0,0,0,0,23430.140873
23430.135973,500.0,short,EnJACXLsChGp7AAJZ2Hu47kRoVYsRM2JjtU1knPxvwn7,open,limit,spot,179999641,7396,0,1,307.488,6932.812919,False,0,above,long,True,False,-0.0049,0,0,0,0,23430.140873
23430.146873,750.0,short,EnJACXLsChGp7AAJZ2Hu47kRoVYsRM2JjtU1knPxvwn7,open,limit,spot,179999641,7398,0,1,0.0,0.0,False,0,above,long,True,False,0.006,0,0,0,0,23430.140873
23430.163373,1000.0,short,EnJACXLsChGp7AAJZ2Hu47kRoVYsRM2JjtU1knPxvwn7,open,limit,spot,179999641,7400,0,1,0.0,0.0,False,0,above,long,True,False,0.0225,0,0,0,0,23430.140873
23430.170973,1000.0,short,EnJACXLsChGp7AAJZ2Hu47kRoVYsRM2JjtU1knPxvwn7,open,limit,spot,179999641,7402,0,1,0.0,0.0,False,0,above,long,True,False,0.0301,0,0,0,0,23430.140873
