price,baseAssetAmount,direction,user,status,orderType,marketType,slot,orderId,userOrderId,marketIndex,baseAssetAmountFilled,quoteAssetAmountFilled,reduceOnly,triggerPrice,triggerCondition,existingPositionDirection,postOnly,immediateOrCancel,oraclePriceOffset,auctionDuration,auctionStartPrice,auctionEndPrice,maxTs,oraclePrice
8.940682,100.0,long,EnJACXLsChGp7AAJZ2Hu47kRoVYsRM2JjtU1knPxvwn7,open,limit,perp,176764548,750,0,3,0.0,0.0,False,0,above,long,True,False,-3.495,10,0,0,0,12.435682
11.640682,100.0,long,EnJACXLsChGp7AAJZ2Hu47kRoVYsRM2JjtU1knPxvwn7,open,limit,perp,176764419,749,0,3,0.0,0.0,False,0,above,long,True,False,-0.795,10,0,0,0,12.435682
11.940682,200.0,long,EnJACXLsChGp7AAJZ2Hu47kRoVYsRM2JjtU1knPxvwn7,open,limit,perp,176764419,748,0,3,0.0,0.0,False,0,above,long,True,False,-0.495,10,0,0,0,12.435682
12.342191,678.3,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,179556040,437418,0,3,0.0,0.0,False,0,above,long,True,False,-0.093491,0,0,0,0,12.435682
12.343,114.5,long,3hUJbWQKvBhFzrVYTwciUbuucHGcWxTZCU4ZfEXkFg1Z,open,limit,perp,179555968,103350,0,3,0.0,0.0,False,0,above,long,False,False,0.0,0,0,0,1677387484,12.435682
12.357932,354.4,long,DuJRUX93NQ5DB14XkfB47pWKjVtfD4gCvYnHS2a9Diur,open,limit,perp,179556026,634549,0,3,0.0,0.0,False,0,above,long,True,False,-0.07775,0,0,0,0,12.435682
12.362164,508.7,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,179556040,437417,0,3,0.0,0.0,False,0,above,long,True,False,-0.073518,0,0,0,0,12.435682
12.373,114.5,long,3hUJbWQKvBhFzrVYTwciUbuucHGcWxTZCU4ZfEXkFg1Z,open,limit,perp,179555968,103348,0,3,0.0,0.0,False,0,above,long,False,False,0.0,0,0,0,1677387484,12.435682
12.377896,236.3,long,DuJRUX93NQ5DB14XkfB47pWKjVtfD4gCvYnHS2a9Diur,open,limit,perp,179556026,634548,0,3,0.0,0.0,False,0,above,long,True,False,-0.057786,0,0,0,0,12.435682
12.382137,339.1,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,179556040,437416,0,3,0.0,0.0,False,0,above,long,True,False,-0.053545,0,0,0,0,12.435682
12.385,521.6,long,C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,open,limit,perp,179556048,23749297,0,3,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,1677387235,12.435682
12.391,401.1,long,C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,open,limit,perp,179556048,23749295,0,3,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,1677387235,12.435682
12.395,114.5,long,3hUJbWQKvBhFzrVYTwciUbuucHGcWxTZCU4ZfEXkFg1Z,open,limit,perp,179555968,103346,0,3,0.0,0.0,False,0,above,long,False,False,0.0,0,0,0,1677387484,12.435682
12.39786,2.8,long,DuJRUX93NQ5DB14XkfB47pWKjVtfD4gCvYnHS2a9Diur,open,limit,perp,179556026,634546,0,3,0.0,0.0,False,0,above,long,True,False,-0.037822,0,0,0,0,12.435682
12.402,160.4,long,C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,open,limit,perp,179556049,23749299,0,3,0.0,0.0,False,0,above,long,False,False,0.0,0,0,0,1677387226,12.435682
12.40211,2.8,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,179556040,437414,0,3,0.0,0.0,False,0,above,long,True,False,-0.033572,0,0,0,0,12.435682
12.408,57.2,long,3hUJbWQKvBhFzrVYTwciUbuucHGcWxTZCU4ZfEXkFg1Z,open,limit,perp,179555968,103344,0,3,0.0,0.0,False,0,above,long,False,False,0.0,0,0,0,1677387484,12.435682
