price,baseAssetAmount,direction,user,status,orderType,marketType,slot,orderId,userOrderId,marketIndex,baseAssetAmountFilled,quoteAssetAmountFilled,reduceOnly,triggerPrice,triggerCondition,existingPositionDirection,postOnly,immediateOrCancel,oraclePriceOffset,auctionDuration,auctionStartPrice,auctionEndPrice,maxTs,oraclePrice
8.854259,100.0,long,EnJACXLsChGp7AAJZ2Hu47kRoVYsRM2JjtU1knPxvwn7,open,limit,perp,176764548,750,0,3,0.0,0.0,False,0,above,long,True,False,-3.495,10,0,0,0,12.349259
11.554259,100.0,long,EnJACXLsChGp7AAJZ2Hu47kRoVYsRM2JjtU1knPxvwn7,open,limit,perp,176764419,749,0,3,0.0,0.0,False,0,above,long,True,False,-0.795,10,0,0,0,12.349259
11.854259,200.0,long,EnJACXLsChGp7AAJZ2Hu47kRoVYsRM2JjtU1knPxvwn7,open,limit,perp,176764419,748,0,3,0.0,0.0,False,0,above,long,True,False,-0.495,10,0,0,0,12.349259
12.23,8.7,long,3hUJbWQKvBhFzrVYTwciUbuucHGcWxTZCU4ZfEXkFg1Z,open,limit,perp,179912583,128110,0,3,0.0,0.0,False,0,above,long,False,False,0.0,0,0,0,1677556016,12.349259
12.239797,728.6,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,179912707,476958,0,3,0.0,0.0,False,0,above,long,True,False,-0.109462,0,0,0,0,12.349259
12.259738,546.4,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,179912707,476957,0,3,0.0,0.0,False,0,above,long,True,False,-0.089521,0,0,0,0,12.349259
12.26,8.7,long,3hUJbWQKvBhFzrVYTwciUbuucHGcWxTZCU4ZfEXkFg1Z,open,limit,perp,179912583,128108,0,3,0.0,0.0,False,0,above,long,False,False,0.0,0,0,0,1677556016,12.349259
12.260352,477.2,long,DuJRUX93NQ5DB14XkfB47pWKjVtfD4gCvYnHS2a9Diur,open,limit,perp,179912783,789779,0,3,0.0,0.0,False,0,above,long,True,False,-0.088907,0,0,0,0,12.349259
12.279678,364.3,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,179912707,476956,0,3,0.0,0.0,False,0,above,long,True,False,-0.069581,0,0,0,0,12.349259
12.280294,318.1,long,DuJRUX93NQ5DB14XkfB47pWKjVtfD4gCvYnHS2a9Diur,open,limit,perp,179912783,789778,0,3,0.0,0.0,False,0,above,long,True,False,-0.068965,0,0,0,0,12.349259
12.282,8.7,long,3hUJbWQKvBhFzrVYTwciUbuucHGcWxTZCU4ZfEXkFg1Z,open,limit,perp,179912583,128106,0,3,0.0,0.0,False,0,above,long,False,False,0.0,0,0,0,1677556016,12.349259
12.289,176.5,long,C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,open,limit,perp,179912803,25490211,0,3,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,1677555835,12.349259
12.295,403.7,long,C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,open,limit,perp,179912803,25490209,0,3,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,1677555835,12.349259
12.295,4.3,long,3hUJbWQKvBhFzrVYTwciUbuucHGcWxTZCU4ZfEXkFg1Z,open,limit,perp,179912583,128104,0,3,0.0,0.0,False,0,above,long,False,False,0.0,0,0,0,1677556016,12.349259
12.299619,2.8,long,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,179912707,476954,0,3,0.0,0.0,False,0,above,long,True,False,-0.04964,0,0,0,0,12.349259
12.300236,2.8,long,DuJRUX93NQ5DB14XkfB47pWKjVtfD4gCvYnHS2a9Diur,open,limit,perp,179912783,789776,0,3,0.0,0.0,False,0,above,long,True,False,-0.049023,0,0,0,0,12.349259
12.304,161.5,long,C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,open,limit,perp,179912803,25490207,0,3,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,1677555831,12.349259
12.31,40.4,long,C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,open,limit,perp,179912803,25490205,0,3,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,1677555829,12.349259
12.320177,6.4,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,179912707,476955,0,3,0.0,0.0,False,0,above,long,False,False,-0.029082,0,0,0,0,12.349259
12.320821,6.4,short,DuJRUX93NQ5DB14XkfB47pWKjVtfD4gCvYnHS2a9Diur,open,limit,perp,179912783,789777,0,3,0.0,0.0,False,0,above,long,False,False,-0.028438,0,0,0,0,12.349259
12.323,190.0,short,3hUJbWQKvBhFzrVYTwciUbuucHGcWxTZCU4ZfEXkFg1Z,open,limit,perp,179912583,128107,0,3,0.0,0.0,False,0,above,long,False,False,0.0,0,0,0,1677555836,12.349259
12.329,40.6,short,C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,open,limit,perp,179912803,25490206,0,3,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,1677555829,12.349259
12.333012,16.1,short,DuJRUX93NQ5DB14XkfB47pWKjVtfD4gCvYnHS2a9Diur,open,limit,perp,179912783,789780,0,3,0.0,0.0,False,0,above,long,True,False,-0.016247,0,0,0,0,12.349259
12.335,162.3,short,C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,open,limit,perp,179912803,25490208,0,3,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,1677555831,12.349259
12.344,405.9,short,C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,open,limit,perp,179912803,25490210,0,3,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,1677555835,12.349259
12.344,190.0,short,3hUJbWQKvBhFzrVYTwciUbuucHGcWxTZCU4ZfEXkFg1Z,open,limit,perp,179912583,128109,0,3,0.0,0.0,False,0,above,long,False,False,0.0,0,0,0,1677555896,12.349259
12.35,811.7,short,C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,open,limit,perp,179912803,25490212,0,3,0.0,0.0,False,0,above,long,True,False,0.0,0,0,0,1677555835,12.349259
12.350947,16.2,short,3QKpYGPuG8V2ZvN94E9k71ykdKTBtZQ6TEuMJeDGGWC8,open,limit,perp,179912707,476959,0,3,0.0,0.0,False,0,above,long,True,False,0.001688,0,0,0,0,12.349259
